  R39	CH2	+ C2H6		= C2H5	+ CH3		7.085511e-05
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		4.169683e-06
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.271688e-08
  R95	CH4	+ CH3		= H2	+ C2H5		1.759067e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.262174e-09
  R10	H2	+ C2H4		= C2H5	+ H		2.606169e-36
  T28	C2H6			= C2H5	+ H		1.779869e-43

C2H5				LOSS RXS		INT RX RATE	TL = 1.16e+08

  R140	H	+ C2H5		= CH3	+ CH3		1.064667e+08
  R141	H	+ C2H5		= C2H4	+ H2		5.323337e+06
  R402	O	+ C2H5		= C2H5O			2.219868e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.381281e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.168198e+05
  R405	O	+ C2H5		= CH2O	+ CH3		2.772947e+05
  R404	O	+ C2H5		= C2H4	+ OH		2.219868e+05
  P61	C2H5			= CH3	+ CH21		2.212333e+04
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		1.471548e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.043341e+03
  M58	H	+ C2H5		= C2H6			8.042275e+03
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		8.026625e+03
  R198	H2	+ C2H5		= C2H6	+ H		5.043501e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.082972e+02
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		4.193266e+01 (x2)
  R490	OH	+ C2H5		= C2H4	+ H2O		4.129832e+01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		3.082972e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.181754e+01
  R250	HO2	+ C2H5		= C2H4	+ H2O2		5.146788e-02
  R251	HO2	+ C2H5		= C2H6	+ O2		5.146788e-02
  R11	C2H	+ C2H5		= C2H4	+ C2H2		1.151133e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.161601e-03
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.383178e-04
  R380	NO3	+ C2H5		= C2H5O	+ NO2		9.387199e-06
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.581337e-06
  R469	O3	+ C2H5		= C2H5O	+ O2		1.229361e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		8.017119e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		1.206826e-07
  R25	C2H5	+ CNO		= HCNO	+ C2H4		1.114938e-07
  T27	C2H5			= C2H4	+ H		6.115284e-08
  R24	C2H5	+ CNO		= HCN	+ C2H4O		8.818144e-10
  R314	NH2	+ C2H5		= C2H6	+ NH		5.093795e-11
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.803738e-11
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		6.549066e-20
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.559142e-26

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 8.12e+07

  M85	NH2	+ NH2		= N2H4			4.910428e+07
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		3.211486e+07

N2H4				LOSS RXS		INT RX RATE	TL = 8.12e+07

  P68	N2H4			= N2H3	+ H		8.119448e+07
  R639	N2H4	+ H		= N2H3	+ H2		2.465309e+04
  T91	N2H4			= NH2	+ NH2		5.764499e-08

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 8.12e+07

  P68	N2H4			= N2H3	+ H		8.119448e+07
  R639	N2H4	+ H		= N2H3	+ H2		2.465309e+04
  R330	NH3	+ CNO		= CO	+ N2H3		8.593896e-07

N2H3				LOSS RXS		INT RX RATE	TL = 8.12e+07

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		3.211486e+07 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	8.451279e+06 (x2)
  R641	N2H3	+ H		= NH2	+ NH2		8.686595e+04

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 7.01e+07

  P67	N2H2			= N2	+ H2		3.211486e+07
  R458	O(1D)	+ N2		= O	+ N2		2.046477e+07
  R320	NH2	+ NO		= H2O	+ N2		9.070646e+06
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	8.451279e+06
  P11	N2O			= N2	+ O(1D)		1.713261e+03
  R291	N	+ NO		= O	+ N2		2.687982e+01
  R296	N2O	+ C		= CO	+ N2		1.152404e+00
  R201	NH	+ NO		= OH	+ N2		1.132993e-04
  R351	NO	+ CNO		= CO2	+ N2		5.130621e-06
  R459	O(1D)	+ N2O		= O2	+ N2		3.779171e-06
  R352	NO	+ CNO		= CO	+ N2	+ O	2.932664e-06
  M25	N	+ N		= N2			6.152044e-09
  R298	N2O	+ CN		= N2	+ CNO		3.507887e-09
  R284	N	+ CN		= C	+ N2		8.952640e-11
  R289	N	+ NH		= N2	+ H		2.519675e-12
  R373	NO2	+ CN		= CO2	+ N2		5.261997e-13
  T4	N2O			= N2	+ O		1.706291e-22

N2				LOSS RXS		INT RX RATE	TL = 2.05e+07

  R458	O(1D)	+ N2		= O	+ N2		2.046477e+07
  M36	O(1D)	+ N2		= N2O			4.149736e-04
  R5	C	+ N2		= CN	+ N		5.526284e-46
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 6.19e+07

  P40	CH4O			= CH3O	+ H		3.675222e+07
  R218	H2O	+ CH		= CH3O			1.643480e+07
  R147	H	+ CH2O		= CH3O			4.337323e+06
  R483	OH	+ C2H2O		= CO	+ CH3O		3.551917e+06
  R502	OH	+ CH4O		= CH3O	+ H2O		5.093489e+05
  R159	H	+ CH4O		= CH3O	+ H2		2.024339e+05
  R414	O	+ CH3		= CH3O			3.037502e+04
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.510235e+04
  P25	CH3NO2			= CH3O	+ NO		1.633604e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		6.127161e+03
  R424	O	+ CH4O		= CH3O	+ OH		1.857817e+03
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.120583e+02
  R101	CH4O	+ CN		= HCN	+ CH3O		7.162492e+00
  P26	CH3NO3			= CH3O	+ NO2		3.543919e+00
  R364	NO2	+ CH3		= CH3O	+ NO		2.483350e+00
  R470	O3	+ CH3		= CH3O	+ O2		1.335440e-03
  R155	H	+ CH3O2		= CH3O	+ OH		9.178916e-04
  R381	NO3	+ CH3		= CH3O	+ NO2		5.172691e-05
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.380223e-05
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.098146e-05
  P24	CH4O2			= CH3O	+ OH		4.022416e-06
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		6.148995e-07 (x2)
  R160	H	+ CH4O2		= CH3O	+ H2O		5.991576e-08
  R422	O	+ CH3O2		= CH3O	+ O2		4.897638e-08
  R385	NO3	+ CH4O		= CH3O	+ HNO3		2.038997e-08
  R347	NO	+ CH3O2		= CH3O	+ NO2		6.854109e-10
  T52	CH3NO3			= CH3O	+ NO2		6.084649e-10
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.465246e-10
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.528848e-10
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		6.713215e-11
  R495	OH	+ CH3		= CH3O	+ H		3.662286e-11
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.803738e-11
  T50	CH3NO2			= CH3O	+ NO		8.375082e-12
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.520296e-12
  R255	HO2	+ CH4O		= CH3O	+ H2O2		7.519397e-14
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.801251e-20
  T23	CH4O2			= CH3O	+ OH		9.814735e-23
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.957856e-24
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	6.144100e-25 (x2)
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.797072e-26
  T19	CH4O			= CH3O	+ H		2.693935e-29
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 6.19e+07

  R152	H	+ CH3O		= CH4O			3.692672e+07
  R153	H	+ CH3O		= CH3	+ OH		2.095881e+07
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.392262e+06
  R154	H	+ CH3O		= CH2O	+ H2		1.309926e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		6.961310e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.195922e+05
  R420	O	+ CH3O		= CH3	+ O2		1.141401e+05
  R236	HNO	+ CH3O		= CH4O	+ NO		1.009568e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.396659e+04
  M27	NO	+ CH3O		= CH3NO2			1.633068e+04
  R346	NO	+ CH3O		= CH2O	+ HNO		7.460238e+03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.338126e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.082972e+02
  R81	CH3O	+ O2		= CH2O	+ HO2		2.135731e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		1.415236e+02
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		3.082972e+01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.253704e+01
  M28	NO2	+ CH3O		= CH3NO3			3.544033e+00
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.468068e+00
  R73	CH3O	+ C2H		= CH2O	+ C2H2		3.178225e+00
  R204	H2	+ CH3O		= CH4O	+ H		1.869823e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		1.306162e+00
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		4.602263e-01
  R46	CH2	+ CH3O		= CH2O	+ CH3		6.530809e-02
  T47	CH3O			= CH2O	+ H		7.718251e-03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		6.448361e-04
  R471	O3	+ CH3O		= CH3O2	+ O2		5.156028e-06
  R382	NO3	+ CH3O		= CH3O2	+ NO2		5.148402e-06
  R383	NO3	+ CH3O		= CH2O	+ HNO3		4.290336e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.208718e-07
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.294086e-08
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		2.109821e-13

************************************************************

CH4O				PRODUCTION RXS		INT RX RATE	TP = 3.77e+07

  R152	H	+ CH3O		= CH4O			3.692672e+07
  R113	CHO	+ CH3O		= CH4O	+ CO		6.961310e+05
  R236	HNO	+ CH3O		= CH4O	+ NO		1.009568e+05
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		3.082972e+01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.253704e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.468068e+00
  R204	H2	+ CH3O		= CH4O	+ H		1.869823e+00
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		4.602263e-01
  R150	H	+ CH3NO2	= CH4O	+ NO		1.336588e-01
  R225	H2O2	+ CH3O		= CH4O	+ HO2		2.294086e-08
  R500	OH	+ CH3O2		= CH4O	+ O2		1.527324e-08
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.748943e-25

CH4O				LOSS RXS		INT RX RATE	TL = 3.75e+07

  P40	CH4O			= CH3O	+ H		3.675222e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		5.093489e+05
  R159	H	+ CH4O		= CH3O	+ H2		2.024339e+05
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.510235e+04
  R424	O	+ CH4O		= CH3O	+ OH		1.857817e+03
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.120583e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.097268e+02
  R101	CH4O	+ CN		= HCN	+ CH3O		7.162492e+00
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.380223e-05
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.098146e-05
  R283	N	+ CH4O		= CH3	+ HNO		9.454494e-08
  R385	NO3	+ CH4O		= CH3O	+ HNO3		2.038997e-08
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.465246e-10
  R255	HO2	+ CH4O		= CH3O	+ H2O2		7.519397e-14
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.797072e-26
  T20	CH4O			= CH3	+ OH		7.603177e-28
  T19	CH4O			= CH3O	+ H		2.693935e-29
  T21	CH4O			= CH2O	+ H2		3.882722e-43
  T22	CH4O			= CH21	+ H2O		1.614798e-44

************************************************************

C2H3O				PRODUCTION RXS		INT RX RATE	TP = 3.62e+07

  R32	CH	+ CH2O		= C2H3O			1.063669e+07
  R396	O	+ C2H4		= C2H3O	+ H		8.471109e+06
  R393	O	+ C2H3		= C2H3O			8.240487e+06
  R199	H2	+ C2HO		= C2H3O			7.618058e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		5.504829e+05
  M6	CO	+ CH3		= C2H3O			4.228211e+05
  R137	H	+ C2H4O		= C2H3O	+ H2		1.517122e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		7.230198e+04
  M37	OH	+ C2H2		= C2H3O			1.222963e+04
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.449926e+00
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.577493e-01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		3.532875e-01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.926365e-02
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		8.017119e-07
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.906496e-09
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.528848e-10

C2H3O				LOSS RXS		INT RX RATE	TL = 3.62e+07

  R133	H	+ C2H3O		= CHO	+ CH3		2.203080e+07
  R134	H	+ C2H3O		= C2H2O	+ H2		1.201680e+07
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.010080e+06
  R110	CHO	+ C2H3O		= C2H4O	+ CO		6.351910e+05
  T32	C2H3O			= CO	+ CH3		3.736148e+05
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.082883e+05
  R487	OH	+ C2H3O		= C2H2O	+ H2O		7.513910e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.610223e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		7.786630e+01
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.127949e+01
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		7.535840e-05
  T31	C2H3O			= C2H2	+ OH		8.623938e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.004034e-07
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.262174e-09
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.575374e-13

************************************************************

N2H2				PRODUCTION RXS		INT RX RATE	TP = 3.21e+07

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		3.211486e+07

N2H2				LOSS RXS		INT RX RATE	TL = 3.21e+07

  P67	N2H2			= N2	+ H2		3.211486e+07

************************************************************

C2H2O				PRODUCTION RXS		INT RX RATE	TP = 2.04e+07

  R134	H	+ C2H3O		= C2H2O	+ H2		1.201680e+07
  R395	O	+ C2H3		= C2H2O	+ H		7.081841e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.210158e+06
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.082883e+05
  R487	OH	+ C2H3O		= C2H2O	+ H2O		7.513910e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		7.786630e+01
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		7.535840e-05
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.036397e-10
  R479	OH	+ C2H2		= C2H2O	+ H		3.202201e-12
  T34	C2H4O			= C2H2O	+ H2		1.549634e-44

C2H2O				LOSS RXS		INT RX RATE	TL = 1.27e+07

  R130	H	+ C2H2O		= CO	+ CH3		7.121950e+06
  R483	OH	+ C2H2O		= CO	+ CH3O		3.551917e+06
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.994803e+06
  T30	C2H2O			= CO	+ CH2		5.699323e-25

************************************************************

C2HO				PRODUCTION RXS		INT RX RATE	TP = 1.68e+07

  R481	OH	+ C2H2		= C2HO	+ H2		1.671776e+07
  M5	CO	+ CH		= C2HO			3.517033e+04
  R390	O	+ C2H2		= H	+ C2HO		6.792587e+03
  R356	NO2	+ C2H		= C2HO	+ NO		1.514010e-08
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		6.713215e-11

C2HO				LOSS RXS		INT RX RATE	TL = 1.68e+07

  R200	H2	+ C2HO		= CH3	+ CO		9.141669e+06
  R199	H2	+ C2HO		= C2H3O			7.618058e+06
  R336	NO	+ C2HO		= CO	+ HCNO		1.926517e-03
  R337	NO	+ C2HO		= HCN	+ CO2		6.225077e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.404989e-09
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.266882e-09
  T29	C2HO			= CO	+ CH		4.662968e-53

************************************************************

C2H4O				PRODUCTION RXS		INT RX RATE	TP = 5.44e+06

  R142	H	+ C2H5O		= C2H4O	+ H2		2.309654e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.381281e+06
  R70	CH3	+ CHO		= C2H4O			1.095592e+06
  R110	CHO	+ C2H3O		= C2H4O	+ CO		6.351910e+05
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.965484e+04
  R485	OH	+ C2H3		= C2H4O			9.589023e+01
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		2.447457e+00
  T38	C2H5O			= C2H4O	+ H		2.910582e-01
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.567532e-01
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.004034e-07
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.262174e-09
  R24	C2H5	+ CNO		= HCN	+ C2H4O		8.818144e-10
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.108234e-10
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.575374e-13

C2H4O				LOSS RXS		INT RX RATE	TL = 5.44e+06

  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.614449e+06
  P22	C2H4O			= CHO	+ CH3		1.527746e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		5.504829e+05
  P23	C2H4O			= CO	+ CH4		2.779495e+05
  R138	H	+ C2H4O		= CH4	+ CHO		2.467609e+05
  R137	H	+ C2H4O		= C2H3O	+ H2		1.517122e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		7.230198e+04
  R136	H	+ C2H4O		= C2H5O			3.128248e+01
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.577493e-01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		3.532875e-01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.926365e-02
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		8.017119e-07
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		3.906496e-09
  T33	C2H4O			= CHO	+ CH3		5.416022e-40
  T34	C2H4O			= C2H2O	+ H2		1.549634e-44
  T35	C2H4O			= CH4	+ CO		6.081688e-45

************************************************************

C2H5O				PRODUCTION RXS		INT RX RATE	TP = 2.33e+06

  R402	O	+ C2H5		= C2H5O			2.219868e+06
  M38	OH	+ C2H4		= C2H5O			1.094125e+05
  R136	H	+ C2H4O		= C2H5O			3.128248e+01
  R380	NO3	+ C2H5		= C2H5O	+ NO2		9.387199e-06
  R469	O3	+ C2H5		= C2H5O	+ O2		1.229361e-06
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.803738e-11

C2H5O				LOSS RXS		INT RX RATE	TL = 2.33e+06

  R142	H	+ C2H5O		= C2H4O	+ H2		2.309654e+06
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.965484e+04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		2.447457e+00
  T38	C2H5O			= C2H4O	+ H		2.910582e-01
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.567532e-01
  T36	C2H5O			= CH2O	+ CH3		7.590575e-03
  T37	C2H5O			= C2H4	+ OH		7.701130e-05

************************************************************

NH				PRODUCTION RXS		INT RX RATE	TP = 1.28e+06

  R323	NH2	+ O		= OH	+ NH		1.283351e+06
  R278	N	+ C2H3		= C2H2	+ NH		2.276571e-01
  R326	NH2	+ OH		= H2O	+ NH		8.027672e-02
  M23	N	+ H		= NH			3.659660e-02
  R163	H	+ CNO		= CO	+ NH		3.296564e-02
  R436	O	+ HCN		= CO	+ NH		2.679357e-03
  R340	NO	+ CH		= CO	+ NH		1.042377e-03
  P43	NH3			= NH	+ H2		2.563415e-04
  R316	NH2	+ CH3		= CH4	+ NH		4.826018e-08
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.168378e-09
  R438	O	+ HCNO		= CO2	+ NH		1.083304e-10
  R173	H	+ HNO		= OH	+ NH		5.881529e-11
  R314	NH2	+ C2H5		= C2H6	+ NH		5.093795e-11
  T92	CH5N			= CH4	+ NH		3.195620e-17
  R183	H	+ N2O		= NO	+ NH		9.612036e-22
  R310	NH2	+ C		= CH	+ NH		1.574842e-29
  R287	N	+ H2O		= OH	+ NH		4.579104e-38
  R187	H	+ NO		= NH	+ O		6.992871e-54
  R288	N	+ HCNO		= NH	+ CNO		9.161681e-58

NH				LOSS RXS		INT RX RATE	TL = 1.28e+06

  R40	NH	+ OH		= NH2	+ O		1.283351e+06
  R304	NH	+ O		= NO	+ H		1.707258e-03
  R301	NH	+ NO		= N2O	+ H		3.514094e-04
  R305	NH	+ O		= OH	+ N		1.707258e-04
  R201	NH	+ NO		= OH	+ N2		1.132993e-04
  R302	NH	+ NO2		= NO	+ HNO		3.924828e-07
  R303	NH	+ NO2		= OH	+ N2O		2.616552e-07
  R308	NH	+ OH		= H	+ HNO		5.064551e-09
  R309	NH	+ OH		= H2O	+ N		2.354844e-10
  R306	NH	+ O2		= OH	+ NO		8.839110e-12
  R289	N	+ NH		= N2	+ H		2.519675e-12
  R307	NH	+ O2		= O	+ HNO		2.663886e-19
  R300	NH	+ NH3		= NH2	+ NH2		1.629353e-19

************************************************************

CH5N				PRODUCTION RXS		INT RX RATE	TP = 6.94e+05

  M86	NH2	+ CH3		= CH5N			6.941644e+05

CH5N				LOSS RXS		INT RX RATE	TL = 5.12e+05

  P69	CH5N			= HCN	+ H2	+ H2	5.115134e+05
  T92	CH5N			= CH4	+ NH		3.195620e-17
  T93	CH5N			= CH3	+ NH2		2.270335e-23

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 5.81e+05

  R445	O	+ OH		= O2	+ H		3.072942e+05
  R441	O	+ HO2		= OH	+ O2		1.300855e+05
  R420	O	+ CH3O		= CH3	+ O2		1.141401e+05
  M34	O	+ O		= O2			1.416021e+04
  R570	S	+ HO2		= HS	+ O2		6.434896e+03
  R442	O	+ NO2		= NO	+ O2		3.340831e+03
  R258	HO2	+ NH2		= NH3	+ O2		2.552009e+03
  R182	H	+ HO2		= H2	+ O2		2.499539e+03
  P9	NO3			= NO	+ O2		6.893457e+00
  P3	O3			= O2	+ O		5.384008e+00
  R522	OH	+ HO2		= H2O	+ O2		3.741201e+00
  R257	HO2	+ HO2		= H2O2	+ O2		3.104206e+00
  P4	O3			= O2	+ O(1D)		2.703399e+00
  R537	S	+ O3		= O2	+ SO		1.689352e+00
  R192	H	+ O3		= OH	+ O2		7.551965e-01
  M19	HO2	+ HO2		= H2O2	+ O2		2.512590e-01
  R269	HS	+ O3		= O2	+ HSO		1.642983e-01
  R271	HSO	+ O3		= HS	+ O2	+ O2	6.109365e-02 (x2)
  R443	O	+ NO3		= NO2	+ O2		5.231375e-02
  R251	HO2	+ C2H5		= C2H6	+ O2		5.146788e-02
  R216	HSO	+ O3		= HSO2	+ O2		2.618299e-02
  R545	SO	+ O3		= SO2	+ O2		2.217162e-02
  R470	O3	+ CH3		= CH3O	+ O2		1.335440e-03
  R464	O(1D)	+ O2		= O	+ O2		8.940613e-04
  R354	NO	+ O3		= NO2	+ O2		3.976081e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.204990e-05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.107000e-05
  R444	O	+ O3		= O2	+ O2		5.539121e-06 (x2)
  R471	O3	+ CH3O		= CH3O2	+ O2		5.156028e-06
  R459	O(1D)	+ N2O		= O2	+ N2		3.779171e-06
  R469	O3	+ C2H5		= C2H5O	+ O2		1.229361e-06
  R551	SO2	+ HO2		= HSO2	+ O2		1.061161e-06
  T6	NO3			= NO	+ O2		9.219759e-07
  R462	O(1D)	+ NO		= O2	+ N		3.686617e-07
  R261	HO2	+ O3		= OH	+ O2	+ O2	4.914319e-08 (x2)
  R422	O	+ CH3O2		= CH3O	+ O2		4.897638e-08
  R525	OH	+ O3		= HO2	+ O2		1.689313e-08
  R500	OH	+ CH3O2		= CH4O	+ O2		1.527324e-08
  T12	HNO4			= O2	+ HNO2		3.672570e-09
  R440	O	+ HNO4		= HNO3	+ O2		3.202471e-09
  R294	N	+ O3		= NO	+ O2		2.936598e-11
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.090340e-11
  R254	HO2	+ CH3O2		= CH4O2	+ O2		1.307677e-12
  R432	O	+ CNO		= CN	+ O2		4.290328e-13
  R377	NO2	+ O3		= NO3	+ O2		4.138193e-13
  R463	O(1D)	+ NO2		= O2	+ NO		2.586215e-13
  R553	SO2	+ O		= SO	+ O2		2.077535e-13
  R465	O(1D)	+ O3		= O2	+ O2		4.239794e-15 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	4.239794e-15
  R126	CS	+ O3		= O2	+ OCS		1.049587e-16
  T1	O3			= O2	+ O		4.418677e-17
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	4.330502e-18
  R244	HO2	+ C2H2		= C2H3	+ O2		6.100758e-19
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.801251e-20
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.957856e-24 (x2)
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	6.144100e-25
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.748943e-25
  R156	H	+ CH3O2		= CH4	+ O2		7.563872e-28
  T2	HO2			= O2	+ H		1.491815e-29
  R555	SO3	+ O		= SO2	+ O2		2.594101e-38

O2				LOSS RXS		INT RX RATE	TL = 5.81e+05

  R6	C	+ O2		= CO	+ O		2.900199e+05
  R118	CHO	+ O2		= CO	+ HO2		1.582603e+05
  R536	S	+ O2		= SO	+ O		9.144647e+04
  R645	O2	+ CHO2		= HO2	+ CO2		3.375610e+04
  R273	HSO2	+ O2		= HO2	+ SO2		4.706945e+03
  M17	H	+ O2		= HO2			1.527115e+03
  P2	O2			= O	+ O(1D)		4.501861e+02
  R81	CH3O	+ O2		= CH2O	+ HO2		2.135731e+02
  R558	HSO	+ O2		= OH	+ SO2		6.488494e+01
  P1	O2			= O	+ O		3.590609e+01
  M4	CH3	+ O2		= CH3O2			3.541361e+01
  M35	O	+ O2		= O3			1.080714e+01
  M21	HS	+ O2		= HSO2			4.433015e+00
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.567532e-01
  R275	HSO3	+ O2		= HO2	+ SO3		9.476235e-02
  R544	SO	+ O2		= SO2	+ O		8.249533e-02
